"geometry","pair","size","time","species","perimeter_um","relative_perimeter","concentration_uM"
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",188.404662355476,0.663522012578616,16.1352807203048
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",190.19048853894,0.669811320754717,14.1066153417208
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",191.976314722404,0.676100628930818,13.247839183088
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",192.869227814136,0.679245283018868,10.9531223929342
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",194.6550539976,0.685534591194969,9.94061852018474
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",195.547967089333,0.688679245283019,7.548409246745
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",197.333793272797,0.69496855345912,6.67757988278685
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",199.119619456261,0.70125786163522,3.91628294671298
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",200.012532547993,0.704402515723271,1.82176380381492
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",201.798358731457,0.710691823899371,0.363317017257739
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",202.691271823189,0.713836477987421,0.259497197735757
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",204.477098006654,0.720125786163522,0.174247697743208
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",206.262924190118,0.726415094339623,0.141618221256507
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",207.15583728185,0.729559748427673,0.141618221256507
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",208.941663465314,0.735849056603774,0.117697944681395
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",209.834576557046,0.738993710691824,0.117697944681395
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",211.620402740511,0.745283018867925,0.109463258447
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",213.406228923975,0.751572327044025,0.098002657290727
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",214.299142015707,0.754716981132075,0.098002657290727
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",216.084968199171,0.761006289308176,0.0941993077072299
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",216.977881290903,0.764150943396226,0.0900560994343951
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",218.763707474367,0.770440251572327,0.0867132045867968
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",219.6566205661,0.773584905660377,0.0867132045867968
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",221.442446749564,0.779874213836478,0.0857549949468028
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",223.228272933028,0.786163522012579,0.0852366421663408
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",224.12118602476,0.789308176100629,0.0850817203118202
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",225.907012208224,0.795597484276729,0.0851933147671704
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",226.799925299956,0.79874213836478,0.0851933147671704
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",228.585751483421,0.80503144654088,0.0854401741367029
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",230.371577666885,0.811320754716981,0.0849222453210279
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",231.264490758617,0.814465408805031,0.0849222453210279
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",233.050316942081,0.820754716981132,0.0851860776975428
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",233.943230033813,0.823899371069182,0.0856351566483104
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",235.729056217278,0.830188679245283,0.0860789859541755
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",237.514882400742,0.836477987421384,0.0863685544965975
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",238.407795492474,0.839622641509434,0.0863685544965975
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",240.193621675938,0.845911949685535,0.0863178144417379
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",241.08653476767,0.849056603773585,0.085375427559949
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",242.872360951134,0.855345911949685,0.0843228179593509
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",243.765274042867,0.858490566037736,0.0835827738585337
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",245.551100226331,0.864779874213836,0.0827620896827061
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",247.336926409795,0.871069182389937,0.0817619161431999
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",248.229839501527,0.874213836477987,0.0817619161431999
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",250.015665684991,0.880503144654088,0.0805523947923829
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",250.908578776723,0.883647798742138,0.0791259934115054
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",252.694404960188,0.889937106918239,0.0774509387079148
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",254.480231143652,0.89622641509434,0.0751730281023232
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",255.373144235384,0.89937106918239,0.0741451820590933
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",257.158970418848,0.905660377358491,0.0727859804428852
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",258.05188351058,0.908805031446541,0.0727859804428852
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",259.837709694045,0.915094339622642,0.0714555933604844
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",261.623535877509,0.921383647798742,0.0701814212934101
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",262.516448969241,0.924528301886792,0.0689561677506181
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",264.302275152705,0.930817610062893,0.0676403767137046
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",265.195188244437,0.933962264150943,0.067203760950981
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",266.981014427902,0.940251572327044,0.0670016590342621
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",268.766840611366,0.946540880503145,0.0654670279939521
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",269.659753703098,0.949685534591195,0.0654670279939521
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",271.445579886562,0.955974842767296,0.0648914557953829
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",272.338492978294,0.959119496855346,0.0643652473499313
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",274.124319161758,0.965408805031447,0.0638976016027144
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",275.017232253491,0.968553459119497,0.0638976016027144
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",276.803058436955,0.974842767295597,0.0632774089120206
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",278.588884620419,0.981132075471698,0.0630718615751609
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",279.481797712151,0.984276729559748,0.0630718615751609
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",281.267623895615,0.990566037735849,0.0629143146675288
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",282.160536987347,0.993710691823899,0.0628141075052035
"AR 1.00 - 1x","L:W = 90:90","1x",100,"Rac_act",283.946363170812,1,0.0628125066502793
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",0,0,0.0572405481689163
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",2.25,0.00628930817610063,0.0573272763599406
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",3.375,0.00943396226415094,0.0575863310318422
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",5.625,0.0157232704402516,0.0578969321041073
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",6.75,0.0188679245283019,0.0578969321041073
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",9,0.0251572327044025,0.0582947430262463
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",11.25,0.0314465408805031,0.0587888693518345
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",12.375,0.0345911949685535,0.0593827199111595
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",14.625,0.0408805031446541,0.0600593777349666
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",15.75,0.0440251572327044,0.0600593777349666
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",18,0.050314465408805,0.0619010500509504
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",19.125,0.0534591194968553,0.0619010500509504
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",21.375,0.059748427672956,0.0631899756637592
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",23.625,0.0660377358490566,0.0645807857128316
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",24.75,0.0691823899371069,0.0660946361989957
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",27,0.0754716981132075,0.0677278155988009
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",28.125,0.0786163522012579,0.0677278155988009
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",30.375,0.0849056603773585,0.0694561317510639
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",32.625,0.0911949685534591,0.0739595929815607
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",33.75,0.0943396226415094,0.0739595929815607
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",36,0.10062893081761,0.0761620074201799
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",37.125,0.10377358490566,0.0780138468397071
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",39.375,0.110062893081761,0.0795465099775804
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",41.625,0.116352201257862,0.0807662324579961
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",42.75,0.119496855345912,0.0807662324579961
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",45,0.125786163522013,0.0817295904674529
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",46.125,0.128930817610063,0.0826326892159538
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",48.375,0.135220125786164,0.0843386504589712
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",50.625,0.141509433962264,0.0855952107034686
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",51.75,0.144654088050314,0.0855487871495028
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",54,0.150943396226415,0.0851093401503717
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",55.125,0.154088050314465,0.0851093401503717
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",57.375,0.160377358490566,0.0845830336552754
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",58.5,0.163522012578616,0.0842784618015628
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",60.75,0.169811320754717,0.0852641173769624
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",63,0.176100628930818,0.08518477868883
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",64.125,0.179245283018868,0.0845412769267715
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",66.375,0.185534591194969,0.0838931992909135
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",67.5,0.188679245283019,0.0838931992909135
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",69.75,0.19496855345912,0.0834008397090315
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",72,0.20125786163522,0.0832044183205857
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",73.125,0.20440251572327,0.083859221193475
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",75.375,0.210691823899371,0.0833271259064045
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",76.5,0.213836477987421,0.0833271259064045
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",78.75,0.220125786163522,0.084826124963333
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",81,0.226415094339623,0.0857090129968194
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",82.125,0.229559748427673,0.0857090129968194
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",84.375,0.235849056603774,0.0869881001405557
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",85.5,0.238993710691824,0.0888259211022211
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",87.75,0.245283018867925,0.0907623940772262
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",88.875,0.248427672955975,0.0957158625705158
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",91.125,0.254716981132075,0.101022876316787
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",93.375,0.261006289308176,0.105807368843195
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",94.5,0.264150943396226,0.118674790336084
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",96.75,0.270440251572327,0.1282818977572
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",97.875,0.273584905660377,0.146811841585014
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",100.125,0.279874213836478,0.248995695326243
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",102.375,0.286163522012579,0.313694360945369
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",103.5,0.289308176100629,0.540200782714316
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",105.75,0.29559748427673,4.13452647618487
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",106.875,0.29874213836478,5.8565583212936
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",109.125,0.30503144654088,7.04393674659076
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",111.375,0.311320754716981,12.5866871701099
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",112.5,0.314465408805031,14.0610174108621
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",114.75,0.320754716981132,14.9136357244861
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",115.875,0.323899371069182,16.0664910037346
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",118.125,0.330188679245283,16.4167469211023
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",120.375,0.336477987421384,16.3515106360479
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",121.5,0.339622641509434,15.6996133693084
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",123.75,0.345911949685535,15.4565253978925
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",124.875,0.349056603773585,14.6493851736645
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",127.125,0.355345911949686,13.6869132306443
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",128.25,0.358490566037736,13.6869132306443
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",130.5,0.364779874213836,12.7138962516005
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",132.75,0.371069182389937,11.8205351577711
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",133.875,0.374213836477987,11.0840687292567
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",136.125,0.380503144654088,10.7922373629784
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",137.25,0.383647798742138,9.94917157660689
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",139.5,0.389937106918239,9.40515881053858
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",141.75,0.39622641509434,9.21887100118114
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",142.875,0.39937106918239,8.72621882414151
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",145.125,0.405660377358491,8.46278477922714
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",146.25,0.408805031446541,8.46278477922714
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",148.5,0.415094339622642,8.32061011392909
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",150.75,0.421383647798742,8.22453065943298
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",151.875,0.424528301886792,8.23033178330257
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",154.125,0.430817610062893,8.31122896118203
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",155.25,0.433962264150943,8.36842849283386
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",157.5,0.440251572327044,8.78993470078107
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",159.75,0.446540880503145,8.90702005822794
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",160.875,0.449685534591195,9.09758116555943
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",163.125,0.455974842767296,9.55398432863583
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",164.25,0.459119496855346,9.6887997192066
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",166.5,0.465408805031447,10.1073499730222
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",167.625,0.468553459119497,10.36028240459
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",169.875,0.474842767295597,11.2259755982947
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",172.125,0.481132075471698,11.3479530406448
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",173.25,0.484276729559748,11.4954812126698
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",175.5,0.490566037735849,11.7593512422069
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",176.625,0.493710691823899,11.8567255162304
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",178.875,0.5,11.9632813311548
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",181.125,0.506289308176101,11.9434820206227
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",182.25,0.509433962264151,11.8867153442541
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",184.5,0.515723270440252,11.6926513567706
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",185.625,0.518867924528302,11.5713331886433
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",187.875,0.525157232704403,11.4661928901603
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",190.125,0.531446540880503,10.6469020187204
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",191.25,0.534591194968553,10.4057199852055
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",193.5,0.540880503144654,9.99548005801579
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",194.625,0.544025157232704,9.85937775108214
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",196.875,0.550314465408805,9.3734244030225
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",198,0.553459119496855,9.16964556959657
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",200.25,0.559748427672956,9.0421881738773
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",202.5,0.566037735849057,8.55054461677037
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",203.625,0.569182389937107,8.4786092354562
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",205.875,0.575471698113208,8.34536371287967
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",207,0.578616352201258,8.32065653318849
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",209.25,0.584905660377358,8.32192753950631
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",211.5,0.591194968553459,8.49075728086869
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",212.625,0.594339622641509,8.49075728086869
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",214.875,0.60062893081761,8.89201591344132
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",216,0.60377358490566,8.89201591344132
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",218.25,0.610062893081761,9.2802856472921
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",220.5,0.616352201257862,10.1591147682959
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",221.625,0.619496855345912,10.1591147682959
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",223.875,0.625786163522013,10.776796710201
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",225,0.628930817610063,11.5651743778179
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",227.25,0.635220125786163,12.4769810564612
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",229.5,0.641509433962264,13.4603398608053
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",230.625,0.644654088050314,13.4603398608053
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",232.875,0.650943396226415,14.4362771405362
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",234,0.654088050314465,15.2873832293154
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",236.25,0.660377358490566,15.8535738566079
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",237.375,0.663522012578616,15.8535738566079
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",239.625,0.669811320754717,15.8379156268081
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",241.875,0.676100628930818,15.450802854209
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",243,0.679245283018868,14.1459845501735
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",245.25,0.685534591194969,13.252372876227
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",246.375,0.688679245283019,10.8788931057553
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",248.625,0.694968553459119,9.80704989599445
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",250.875,0.70125786163522,6.37702975670733
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",252,0.70440251572327,4.29681329354624
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",254.25,0.710691823899371,0.505382511661334
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",255.375,0.713836477987421,0.294436580991787
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",257.625,0.720125786163522,0.171582612164936
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",259.875,0.726415094339623,0.13283098359579
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",261,0.729559748427673,0.13283098359579
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",263.25,0.735849056603774,0.108951654728093
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",264.375,0.738993710691824,0.108951654728093
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",266.625,0.745283018867924,0.101853447073132
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",268.875,0.751572327044025,0.0925291097407222
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",270,0.754716981132076,0.0925291097407222
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",272.25,0.761006289308176,0.0897947758086315
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",273.375,0.764150943396226,0.0868214810243961
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",275.625,0.770440251572327,0.0840004532365279
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",276.75,0.773584905660377,0.0840004532365279
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",279,0.779874213836478,0.0833798897107953
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",281.25,0.786163522012579,0.0831301655486599
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",282.375,0.789308176100629,0.0831536734182697
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",284.625,0.79559748427673,0.083367235262164
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",285.75,0.79874213836478,0.083367235262164
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",288,0.805031446540881,0.0836564371488764
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",290.25,0.811320754716981,0.0828791343807324
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",291.375,0.814465408805031,0.0828791343807324
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",293.625,0.820754716981132,0.0831840144203291
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",294.75,0.823899371069182,0.0837896780782622
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",297,0.830188679245283,0.0845129221355419
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",299.25,0.836477987421384,0.0852103519052209
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",300.375,0.839622641509434,0.0852103519052209
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",302.625,0.845911949685535,0.0856581402925217
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",303.75,0.849056603773585,0.0850706156477405
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",306,0.855345911949686,0.0836288875660683
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",307.125,0.858490566037736,0.0832769369530134
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",309.375,0.864779874213837,0.0829587109879833
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",311.625,0.871069182389937,0.082408639254307
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",312.75,0.874213836477987,0.082408639254307
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",315,0.880503144654088,0.0814962057333385
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",316.125,0.883647798742138,0.0801390182273296
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",318.375,0.889937106918239,0.0782283805369909
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",320.625,0.89622641509434,0.0751106850326466
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",321.75,0.89937106918239,0.0733545288915537
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",324,0.905660377358491,0.0714613450621538
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",325.125,0.908805031446541,0.0714613450621538
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",327.375,0.915094339622642,0.0696100361717657
"AR 1.00 - 2x","L:W = 90:90","2x",100,"Rac_act",329.625,0.921383647798742,0.0678034790903284
