"geometry","time","species","relative_x","value"
"AR 1.29 - 1x",150,"cdc42_act",0.87,3.32281031655196
"AR 1.29 - 1x",150,"cdc42_act",0.89,3.20012098940139
"AR 1.29 - 1x",150,"cdc42_act",0.91,3.00353027372325
"AR 1.29 - 1x",150,"cdc42_act",0.93,2.85488931776933
"AR 1.29 - 1x",150,"cdc42_act",0.95,2.6758583160103
"AR 1.29 - 1x",150,"cdc42_act",0.97,2.50164176139662
"AR 1.29 - 1x",150,"cdc42_act",0.99,2.36754162491409
"AR 1.29 - 1x",150,"Rac_act",0.01,0.0562656168326969
"AR 1.29 - 1x",150,"Rac_act",0.03,0.0563932573783775
"AR 1.29 - 1x",150,"Rac_act",0.05,0.0566005817672727
"AR 1.29 - 1x",150,"Rac_act",0.07,0.0568794736245575
"AR 1.29 - 1x",150,"Rac_act",0.09,0.0572720061184182
"AR 1.29 - 1x",150,"Rac_act",0.11,0.0578990566049691
"AR 1.29 - 1x",150,"Rac_act",0.13,0.0585931033088462
"AR 1.29 - 1x",150,"Rac_act",0.15,0.059423003951268
"AR 1.29 - 1x",150,"Rac_act",0.17,0.0604683917384483
"AR 1.29 - 1x",150,"Rac_act",0.19,0.061856149336025
"AR 1.29 - 1x",150,"Rac_act",0.21,0.0644216558926668
"AR 1.29 - 1x",150,"Rac_act",0.23,0.0671391996190981
"AR 1.29 - 1x",150,"Rac_act",0.25,0.0711198563975033
"AR 1.29 - 1x",150,"Rac_act",0.27,0.0764443881903016
"AR 1.29 - 1x",150,"Rac_act",0.29,0.0848483688542637
"AR 1.29 - 1x",150,"Rac_act",0.31,0.103448002577895
"AR 1.29 - 1x",150,"Rac_act",0.33,0.126778980841411
"AR 1.29 - 1x",150,"Rac_act",0.35,0.175432315545175
"AR 1.29 - 1x",150,"Rac_act",0.37,0.327563401548846
"AR 1.29 - 1x",150,"Rac_act",0.39,1.17803440564539
"AR 1.29 - 1x",150,"Rac_act",0.41,3.06643656120552
"AR 1.29 - 1x",150,"Rac_act",0.43,4.78586012472002
"AR 1.29 - 1x",150,"Rac_act",0.45,6.71644244367439
"AR 1.29 - 1x",150,"Rac_act",0.47,8.55053974699628
"AR 1.29 - 1x",150,"Rac_act",0.49,10.02825211866
"AR 1.29 - 1x",150,"Rac_act",0.51,11.3824852700313
"AR 1.29 - 1x",150,"Rac_act",0.53,11.8108366097011
"AR 1.29 - 1x",150,"Rac_act",0.55,11.7601908020306
"AR 1.29 - 1x",150,"Rac_act",0.57,11.4264879544941
"AR 1.29 - 1x",150,"Rac_act",0.59,10.9383903361373
"AR 1.29 - 1x",150,"Rac_act",0.61,10.3413737860955
"AR 1.29 - 1x",150,"Rac_act",0.63,9.7769856971354
"AR 1.29 - 1x",150,"Rac_act",0.65,9.37019357901873
"AR 1.29 - 1x",150,"Rac_act",0.67,9.0317862112211
"AR 1.29 - 1x",150,"Rac_act",0.69,8.83313770179045
"AR 1.29 - 1x",150,"Rac_act",0.71,8.91394851162449
"AR 1.29 - 1x",150,"Rac_act",0.73,9.27093581150231
"AR 1.29 - 1x",150,"Rac_act",0.75,9.69350489348668
"AR 1.29 - 1x",150,"Rac_act",0.77,10.0773944997951
"AR 1.29 - 1x",150,"Rac_act",0.79,10.2750239052686
"AR 1.29 - 1x",150,"Rac_act",0.81,10.3880576996287
"AR 1.29 - 1x",150,"Rac_act",0.83,10.2500879894011
"AR 1.29 - 1x",150,"Rac_act",0.85,9.89106957619415
"AR 1.29 - 1x",150,"Rac_act",0.87,9.38520326779332
"AR 1.29 - 1x",150,"Rac_act",0.89,8.73712961702278
"AR 1.29 - 1x",150,"Rac_act",0.91,7.72390591135674
"AR 1.29 - 1x",150,"Rac_act",0.93,6.99872343942254
"AR 1.29 - 1x",150,"Rac_act",0.95,6.15980083837523
"AR 1.29 - 1x",150,"Rac_act",0.97,5.39455108048486
"AR 1.29 - 1x",150,"Rac_act",0.99,4.85206958635831
"AR 1.29 - 1x",150,"Rho_act",0.01,2.24806197568076
"AR 1.29 - 1x",150,"Rho_act",0.03,2.24802843000241
"AR 1.29 - 1x",150,"Rho_act",0.05,2.24797655174231
"AR 1.29 - 1x",150,"Rho_act",0.07,2.24791025701018
"AR 1.29 - 1x",150,"Rho_act",0.09,2.24782501534237
"AR 1.29 - 1x",150,"Rho_act",0.11,2.24770787432298
"AR 1.29 - 1x",150,"Rho_act",0.13,2.2475969824761
"AR 1.29 - 1x",150,"Rho_act",0.15,2.24750365628957
"AR 1.29 - 1x",150,"Rho_act",0.17,2.24741617716689
"AR 1.29 - 1x",150,"Rho_act",0.19,2.24736501991167
"AR 1.29 - 1x",150,"Rho_act",0.21,2.24739441667755
"AR 1.29 - 1x",150,"Rho_act",0.23,2.2475285137128
"AR 1.29 - 1x",150,"Rho_act",0.25,2.2478542088892
"AR 1.29 - 1x",150,"Rho_act",0.27,2.24841724186976
"AR 1.29 - 1x",150,"Rho_act",0.29,2.24951400398761
"AR 1.29 - 1x",150,"Rho_act",0.31,2.25224063906251
"AR 1.29 - 1x",150,"Rho_act",0.33,2.25580173513302
"AR 1.29 - 1x",150,"Rho_act",0.35,2.26103295767873
"AR 1.29 - 1x",150,"Rho_act",0.37,2.24045361247437
"AR 1.29 - 1x",150,"Rho_act",0.39,1.86192776596599
"AR 1.29 - 1x",150,"Rho_act",0.41,1.49356095920695
"AR 1.29 - 1x",150,"Rho_act",0.43,1.3510045156777
"AR 1.29 - 1x",150,"Rho_act",0.45,1.25937974882137
"AR 1.29 - 1x",150,"Rho_act",0.47,1.1954562965923
"AR 1.29 - 1x",150,"Rho_act",0.49,1.15459664306099
"AR 1.29 - 1x",150,"Rho_act",0.51,1.11167165084896
"AR 1.29 - 1x",150,"Rho_act",0.53,1.09336856938121
"AR 1.29 - 1x",150,"Rho_act",0.55,1.08153888916156
"AR 1.29 - 1x",150,"Rho_act",0.57,1.07420260151255
"AR 1.29 - 1x",150,"Rho_act",0.59,1.05938049649367
"AR 1.29 - 1x",150,"Rho_act",0.61,1.01400369753536
"AR 1.29 - 1x",150,"Rho_act",0.63,0.983018591812938
"AR 1.29 - 1x",150,"Rho_act",0.65,0.927521400434416
"AR 1.29 - 1x",150,"Rho_act",0.67,0.856268251995776
"AR 1.29 - 1x",150,"Rho_act",0.69,0.752488563672437
"AR 1.29 - 1x",150,"Rho_act",0.71,0.522711775954638
"AR 1.29 - 1x",150,"Rho_act",0.73,0.252339127603043
"AR 1.29 - 1x",150,"Rho_act",0.75,0.133069460115665
"AR 1.29 - 1x",150,"Rho_act",0.77,0.107011656928818
"AR 1.29 - 1x",150,"Rho_act",0.79,0.1003252715646
"AR 1.29 - 1x",150,"Rho_act",0.81,0.0979561093374325
"AR 1.29 - 1x",150,"Rho_act",0.83,0.100554111788785
"AR 1.29 - 1x",150,"Rho_act",0.85,0.106311520974594
"AR 1.29 - 1x",150,"Rho_act",0.87,0.114337295598209
"AR 1.29 - 1x",150,"Rho_act",0.89,0.124940714435573
"AR 1.29 - 1x",150,"Rho_act",0.91,0.143124616378844
"AR 1.29 - 1x",150,"Rho_act",0.93,0.15871693458551
"AR 1.29 - 1x",150,"Rho_act",0.95,0.179570858469746
"AR 1.29 - 1x",150,"Rho_act",0.97,0.203742692046095
"AR 1.29 - 1x",150,"Rho_act",0.99,0.227536118423627
"AR 1.29 - 1x",200,"cdc42_act",0.01,0.0533640987229019
"AR 1.29 - 1x",200,"cdc42_act",0.03,0.0534552094920005
"AR 1.29 - 1x",200,"cdc42_act",0.05,0.0536023554432041
"AR 1.29 - 1x",200,"cdc42_act",0.07,0.0537989901752545
"AR 1.29 - 1x",200,"cdc42_act",0.09,0.0540727178614401
"AR 1.29 - 1x",200,"cdc42_act",0.11,0.0545027574457196
"AR 1.29 - 1x",200,"cdc42_act",0.13,0.0549718401564167
"AR 1.29 - 1x",200,"cdc42_act",0.15,0.0555184392807494
"AR 1.29 - 1x",200,"cdc42_act",0.17,0.0561944590422083
"AR 1.29 - 1x",200,"cdc42_act",0.19,0.0570632108703901
"AR 1.29 - 1x",200,"cdc42_act",0.21,0.0586120815998169
"AR 1.29 - 1x",200,"cdc42_act",0.23,0.0601982129691822
"AR 1.29 - 1x",200,"cdc42_act",0.25,0.0624297113405408
"AR 1.29 - 1x",200,"cdc42_act",0.27,0.0652940156901795
"AR 1.29 - 1x",200,"cdc42_act",0.29,0.0695068045789067
"AR 1.29 - 1x",200,"cdc42_act",0.31,0.0779447270057393
"AR 1.29 - 1x",200,"cdc42_act",0.33,0.0872488696300316
"AR 1.29 - 1x",200,"cdc42_act",0.35,0.101288407799649
"AR 1.29 - 1x",200,"cdc42_act",0.37,0.12449179913558
"AR 1.29 - 1x",200,"cdc42_act",0.39,0.287452727531109
"AR 1.29 - 1x",200,"cdc42_act",0.41,0.849074150369633
"AR 1.29 - 1x",200,"cdc42_act",0.43,1.24524110048129
"AR 1.29 - 1x",200,"cdc42_act",0.45,1.62746312764938
"AR 1.29 - 1x",200,"cdc42_act",0.47,1.97989292218822
"AR 1.29 - 1x",200,"cdc42_act",0.49,2.28204518636538
"AR 1.29 - 1x",200,"cdc42_act",0.51,2.625571538294
"AR 1.29 - 1x",200,"cdc42_act",0.53,2.80680584990066
"AR 1.29 - 1x",200,"cdc42_act",0.55,2.91515918831128
"AR 1.29 - 1x",200,"cdc42_act",0.57,2.96941332493864
"AR 1.29 - 1x",200,"cdc42_act",0.59,2.98671097810731
"AR 1.29 - 1x",200,"cdc42_act",0.61,3.0131761298141
"AR 1.29 - 1x",200,"cdc42_act",0.63,2.98098258434594
"AR 1.29 - 1x",200,"cdc42_act",0.65,2.96948023853119
"AR 1.29 - 1x",200,"cdc42_act",0.67,2.95412709079157
"AR 1.29 - 1x",200,"cdc42_act",0.69,2.9453859811774
"AR 1.29 - 1x",200,"cdc42_act",0.71,2.9767140410158
"AR 1.29 - 1x",200,"cdc42_act",0.73,3.03751729738224
"AR 1.29 - 1x",200,"cdc42_act",0.75,3.16620106383157
"AR 1.29 - 1x",200,"cdc42_act",0.77,3.39857137121487
"AR 1.29 - 1x",200,"cdc42_act",0.79,3.49255476241363
"AR 1.29 - 1x",200,"cdc42_act",0.81,3.55455895376497
"AR 1.29 - 1x",200,"cdc42_act",0.83,3.56393194903513
"AR 1.29 - 1x",200,"cdc42_act",0.85,3.53524620353161
"AR 1.29 - 1x",200,"cdc42_act",0.87,3.47190330548499
"AR 1.29 - 1x",200,"cdc42_act",0.89,3.37136045109529
"AR 1.29 - 1x",200,"cdc42_act",0.91,3.19282567819768
"AR 1.29 - 1x",200,"cdc42_act",0.93,3.04471426142536
"AR 1.29 - 1x",200,"cdc42_act",0.95,2.85949473329384
"AR 1.29 - 1x",200,"cdc42_act",0.97,2.67354538449764
"AR 1.29 - 1x",200,"cdc42_act",0.99,2.52795968079304
"AR 1.29 - 1x",200,"Rac_act",0.01,0.0525621058940347
"AR 1.29 - 1x",200,"Rac_act",0.03,0.0526785998876251
"AR 1.29 - 1x",200,"Rac_act",0.05,0.0528670948513391
"AR 1.29 - 1x",200,"Rac_act",0.07,0.0531194934710426
"AR 1.29 - 1x",200,"Rac_act",0.09,0.0534720068501779
"AR 1.29 - 1x",200,"Rac_act",0.11,0.0540285111033347
"AR 1.29 - 1x",200,"Rac_act",0.13,0.0546382663523858
"AR 1.29 - 1x",200,"Rac_act",0.15,0.0553546324757425
"AR 1.29 - 1x",200,"Rac_act",0.17,0.0562457309242585
"AR 1.29 - 1x",200,"Rac_act",0.19,0.0574034638226788
"AR 1.29 - 1x",200,"Rac_act",0.21,0.0594971705764357
"AR 1.29 - 1x",200,"Rac_act",0.23,0.0616750978644784
"AR 1.29 - 1x",200,"Rac_act",0.25,0.0648077055618689
"AR 1.29 - 1x",200,"Rac_act",0.27,0.0689304801476956
"AR 1.29 - 1x",200,"Rac_act",0.29,0.075282527428643
"AR 1.29 - 1x",200,"Rac_act",0.31,0.0889767432782694
"AR 1.29 - 1x",200,"Rac_act",0.33,0.105626363483279
"AR 1.29 - 1x",200,"Rac_act",0.35,0.13547316523901
"AR 1.29 - 1x",200,"Rac_act",0.37,0.19572352844915
"AR 1.29 - 1x",200,"Rac_act",0.39,0.554807019153397
"AR 1.29 - 1x",200,"Rac_act",0.41,2.00202351250879
"AR 1.29 - 1x",200,"Rac_act",0.43,3.49044331100634
"AR 1.29 - 1x",200,"Rac_act",0.45,5.3178100242878
"AR 1.29 - 1x",200,"Rac_act",0.47,7.21807703672035
"AR 1.29 - 1x",200,"Rac_act",0.49,8.9733659688812
"AR 1.29 - 1x",200,"Rac_act",0.51,10.8747189438901
"AR 1.29 - 1x",200,"Rac_act",0.53,11.7608613595123
"AR 1.29 - 1x",200,"Rac_act",0.55,12.1216085431243
"AR 1.29 - 1x",200,"Rac_act",0.57,12.1215995034716
"AR 1.29 - 1x",200,"Rac_act",0.59,11.8614836225287
"AR 1.29 - 1x",200,"Rac_act",0.61,11.4499804303102
"AR 1.29 - 1x",200,"Rac_act",0.63,10.9186275266136
"AR 1.29 - 1x",200,"Rac_act",0.65,10.4742403837522
"AR 1.29 - 1x",200,"Rac_act",0.67,10.030528537582
"AR 1.29 - 1x",200,"Rac_act",0.69,9.63288676482325
"AR 1.29 - 1x",200,"Rac_act",0.71,9.27832551168003
"AR 1.29 - 1x",200,"Rac_act",0.73,9.14973020715431
"AR 1.29 - 1x",200,"Rac_act",0.75,9.24634736604486
"AR 1.29 - 1x",200,"Rac_act",0.77,9.63129918973157
"AR 1.29 - 1x",200,"Rac_act",0.79,9.84852483940891
"AR 1.29 - 1x",200,"Rac_act",0.81,10.0963524738633
"AR 1.29 - 1x",200,"Rac_act",0.83,10.1483571084453
"AR 1.29 - 1x",200,"Rac_act",0.85,10.0047935176624
"AR 1.29 - 1x",200,"Rac_act",0.87,9.67331095545566
"AR 1.29 - 1x",200,"Rac_act",0.89,9.13008947667704
"AR 1.29 - 1x",200,"Rac_act",0.91,8.16704635389456
"AR 1.29 - 1x",200,"Rac_act",0.93,7.40537823800248
"AR 1.29 - 1x",200,"Rac_act",0.95,6.48445086702707
"AR 1.29 - 1x",200,"Rac_act",0.97,5.62451007392413
"AR 1.29 - 1x",200,"Rac_act",0.99,5.01231307936471
"AR 1.29 - 1x",200,"Rho_act",0.01,2.21441061829703
"AR 1.29 - 1x",200,"Rho_act",0.03,2.21438932055482
"AR 1.29 - 1x",200,"Rho_act",0.05,2.21435633097655
"AR 1.29 - 1x",200,"Rho_act",0.07,2.21431445728396
"AR 1.29 - 1x",200,"Rho_act",0.09,2.21426128884952
"AR 1.29 - 1x",200,"Rho_act",0.11,2.21418963824204
"AR 1.29 - 1x",200,"Rho_act",0.13,2.21412367686416
"AR 1.29 - 1x",200,"Rho_act",0.15,2.21406900819553
"AR 1.29 - 1x",200,"Rho_act",0.17,2.21402251814555
"AR 1.29 - 1x",200,"Rho_act",0.19,2.21400590923635
"AR 1.29 - 1x",200,"Rho_act",0.21,2.21405562997133
"AR 1.29 - 1x",200,"Rho_act",0.23,2.21417619830685
"AR 1.29 - 1x",200,"Rho_act",0.25,2.21444073582948
"AR 1.29 - 1x",200,"Rho_act",0.27,2.2148772938235
"AR 1.29 - 1x",200,"Rho_act",0.29,2.21569760258506
"AR 1.29 - 1x",200,"Rho_act",0.31,2.21767259284371
"AR 1.29 - 1x",200,"Rho_act",0.33,2.22018838530393
"AR 1.29 - 1x",200,"Rho_act",0.35,2.22452796016887
"AR 1.29 - 1x",200,"Rho_act",0.37,2.22924623986135
"AR 1.29 - 1x",200,"Rho_act",0.39,2.07732181164389
"AR 1.29 - 1x",200,"Rho_act",0.41,1.61268585166875
"AR 1.29 - 1x",200,"Rho_act",0.43,1.41334042914462
"AR 1.29 - 1x",200,"Rho_act",0.45,1.2883102235704
"AR 1.29 - 1x",200,"Rho_act",0.47,1.2028798504037
"AR 1.29 - 1x",200,"Rho_act",0.49,1.15158989667496
"AR 1.29 - 1x",200,"Rho_act",0.51,1.09537199310669
"AR 1.29 - 1x",200,"Rho_act",0.53,1.06880693815582
"AR 1.29 - 1x",200,"Rho_act",0.55,1.05306389383741
"AR 1.29 - 1x",200,"Rho_act",0.57,1.04346606581455
"AR 1.29 - 1x",200,"Rho_act",0.59,1.03178123131531
"AR 1.29 - 1x",200,"Rho_act",0.61,0.993554307020086
"AR 1.29 - 1x",200,"Rho_act",0.63,0.97341184663893
"AR 1.29 - 1x",200,"Rho_act",0.65,0.934470691008499
"AR 1.29 - 1x",200,"Rho_act",0.67,0.889660093203582
"AR 1.29 - 1x",200,"Rho_act",0.69,0.833019458280045
"AR 1.29 - 1x",200,"Rho_act",0.71,0.724669621196428
"AR 1.29 - 1x",200,"Rho_act",0.73,0.612359169330133
"AR 1.29 - 1x",200,"Rho_act",0.75,0.447280789361667
"AR 1.29 - 1x",200,"Rho_act",0.77,0.194399051282701
"AR 1.29 - 1x",200,"Rho_act",0.79,0.120662604990532
"AR 1.29 - 1x",200,"Rho_act",0.81,0.096892591503717
"AR 1.29 - 1x",200,"Rho_act",0.83,0.0925845469256133
"AR 1.29 - 1x",200,"Rho_act",0.85,0.0935427721926476
"AR 1.29 - 1x",200,"Rho_act",0.87,0.097760189885112
"AR 1.29 - 1x",200,"Rho_act",0.89,0.105106832851808
"AR 1.29 - 1x",200,"Rho_act",0.91,0.11891463238176
"AR 1.29 - 1x",200,"Rho_act",0.93,0.131540314005682
"AR 1.29 - 1x",200,"Rho_act",0.95,0.148639476048593
"AR 1.29 - 1x",200,"Rho_act",0.97,0.168779493119605
"AR 1.29 - 1x",200,"Rho_act",0.99,0.188811918651642
"AR 1.29 - 2x",10,"cdc42_act",0.01,0.389102166443901
"AR 1.29 - 2x",10,"cdc42_act",0.03,0.399418945807971
"AR 1.29 - 2x",10,"cdc42_act",0.05,0.411453118235808
"AR 1.29 - 2x",10,"cdc42_act",0.07,0.42339519057689
"AR 1.29 - 2x",10,"cdc42_act",0.09,0.436203227122033
"AR 1.29 - 2x",10,"cdc42_act",0.11,0.454757970002389
"AR 1.29 - 2x",10,"cdc42_act",0.13,0.466096791311619
"AR 1.29 - 2x",10,"cdc42_act",0.15,0.482433612425611
"AR 1.29 - 2x",10,"cdc42_act",0.17,0.49876351696089
"AR 1.29 - 2x",10,"cdc42_act",0.19,0.523485803968482
"AR 1.29 - 2x",10,"cdc42_act",0.21,0.571994296506929
"AR 1.29 - 2x",10,"cdc42_act",0.23,0.622616877996113
"AR 1.29 - 2x",10,"cdc42_act",0.25,0.694439823435483
"AR 1.29 - 2x",10,"cdc42_act",0.27,0.785780400627172
"AR 1.29 - 2x",10,"cdc42_act",0.29,0.903767628613428
"AR 1.29 - 2x",10,"cdc42_act",0.31,1.06871401400702
"AR 1.29 - 2x",10,"cdc42_act",0.33,1.17756749494902
"AR 1.29 - 2x",10,"cdc42_act",0.35,1.26162195647415
"AR 1.29 - 2x",10,"cdc42_act",0.37,1.35155407486266
"AR 1.29 - 2x",10,"cdc42_act",0.39,1.40947730244197
"AR 1.29 - 2x",10,"cdc42_act",0.41,1.49005572338336
"AR 1.29 - 2x",10,"cdc42_act",0.43,1.52553101953036
"AR 1.29 - 2x",10,"cdc42_act",0.45,1.56330029537259
"AR 1.29 - 2x",10,"cdc42_act",0.47,1.59809495078538
"AR 1.29 - 2x",10,"cdc42_act",0.49,1.6354073953148
"AR 1.29 - 2x",10,"cdc42_act",0.51,1.68677413373113
"AR 1.29 - 2x",10,"cdc42_act",0.53,1.71652915302361
"AR 1.29 - 2x",10,"cdc42_act",0.55,1.74028420379155
"AR 1.29 - 2x",10,"cdc42_act",0.57,1.76112115986047
"AR 1.29 - 2x",10,"cdc42_act",0.59,1.78339882822304
"AR 1.29 - 2x",10,"cdc42_act",0.61,1.80901985572631
"AR 1.29 - 2x",10,"cdc42_act",0.63,1.82226164165303
"AR 1.29 - 2x",10,"cdc42_act",0.65,1.8349807260624
"AR 1.29 - 2x",10,"cdc42_act",0.67,1.84693207615593
"AR 1.29 - 2x",10,"cdc42_act",0.69,1.85862759042587
"AR 1.29 - 2x",10,"cdc42_act",0.71,1.87418727401308
"AR 1.29 - 2x",10,"cdc42_act",0.73,1.88641226784596
"AR 1.29 - 2x",10,"cdc42_act",0.75,1.89900721870814
"AR 1.29 - 2x",10,"cdc42_act",0.77,1.91111913095633
"AR 1.29 - 2x",10,"cdc42_act",0.79,1.92623340706757
"AR 1.29 - 2x",10,"cdc42_act",0.81,1.94753813444164
"AR 1.29 - 2x",10,"cdc42_act",0.83,1.9649301270273
"AR 1.29 - 2x",10,"cdc42_act",0.85,1.98426997006521
"AR 1.29 - 2x",10,"cdc42_act",0.87,2.00669701467734
"AR 1.29 - 2x",10,"cdc42_act",0.89,2.03169118808707
"AR 1.29 - 2x",10,"cdc42_act",0.91,2.06812176142505
"AR 1.29 - 2x",10,"cdc42_act",0.93,2.0992614219353
"AR 1.29 - 2x",10,"cdc42_act",0.95,2.12788667731441
"AR 1.29 - 2x",10,"cdc42_act",0.97,2.15829341815077
"AR 1.29 - 2x",10,"cdc42_act",0.99,2.18310635402928
"AR 1.29 - 2x",10,"Rac_act",0.01,1.52930464992193
"AR 1.29 - 2x",10,"Rac_act",0.03,1.57247414642796
"AR 1.29 - 2x",10,"Rac_act",0.05,1.62440597609488
"AR 1.29 - 2x",10,"Rac_act",0.07,1.67747507338519
"AR 1.29 - 2x",10,"Rac_act",0.09,1.73499977279702
"AR 1.29 - 2x",10,"Rac_act",0.11,1.81727818364294
"AR 1.29 - 2x",10,"Rac_act",0.13,1.86937978694973
"AR 1.29 - 2x",10,"Rac_act",0.15,1.93923428466171
"AR 1.29 - 2x",10,"Rac_act",0.17,2.00690680414764
"AR 1.29 - 2x",10,"Rac_act",0.19,2.10009216557181
"AR 1.29 - 2x",10,"Rac_act",0.21,2.26308155980348
"AR 1.29 - 2x",10,"Rac_act",0.23,2.41197272090496
"AR 1.29 - 2x",10,"Rac_act",0.25,2.59509961216923
"AR 1.29 - 2x",10,"Rac_act",0.27,2.812244416513
"AR 1.29 - 2x",10,"Rac_act",0.29,3.08621955642964
"AR 1.29 - 2x",10,"Rac_act",0.31,3.46926623721003
"AR 1.29 - 2x",10,"Rac_act",0.33,3.72105769887722
"AR 1.29 - 2x",10,"Rac_act",0.35,3.91452313827099
"AR 1.29 - 2x",10,"Rac_act",0.37,4.12731930856648
"AR 1.29 - 2x",10,"Rac_act",0.39,4.26003905487762
"AR 1.29 - 2x",10,"Rac_act",0.41,4.4448474353488
"AR 1.29 - 2x",10,"Rac_act",0.43,4.52095228697907
"AR 1.29 - 2x",10,"Rac_act",0.45,4.60105538430539
"AR 1.29 - 2x",10,"Rac_act",0.47,4.67354504516585
"AR 1.29 - 2x",10,"Rac_act",0.49,4.74857697886826
"AR 1.29 - 2x",10,"Rac_act",0.51,4.84947344504354
"AR 1.29 - 2x",10,"Rac_act",0.53,4.90477044767232
"AR 1.29 - 2x",10,"Rac_act",0.55,4.94604839384154
"AR 1.29 - 2x",10,"Rac_act",0.57,4.98220498270807
"AR 1.29 - 2x",10,"Rac_act",0.59,5.0254615171663
"AR 1.29 - 2x",10,"Rac_act",0.61,5.0794349960259
"AR 1.29 - 2x",10,"Rac_act",0.63,5.10500712038318
"AR 1.29 - 2x",10,"Rac_act",0.65,5.12934485180207
"AR 1.29 - 2x",10,"Rac_act",0.67,5.15132758707772
"AR 1.29 - 2x",10,"Rac_act",0.69,5.17236237747524
"AR 1.29 - 2x",10,"Rac_act",0.71,5.19994085840263
"AR 1.29 - 2x",10,"Rac_act",0.73,5.22218572394039
"AR 1.29 - 2x",10,"Rac_act",0.75,5.24547611598124
"AR 1.29 - 2x",10,"Rac_act",0.77,5.2667740802193
"AR 1.29 - 2x",10,"Rac_act",0.79,5.29865104981612
"AR 1.29 - 2x",10,"Rac_act",0.81,5.34506446426185
"AR 1.29 - 2x",10,"Rac_act",0.83,5.3849590345254
"AR 1.29 - 2x",10,"Rac_act",0.85,5.43245318798991
"AR 1.29 - 2x",10,"Rac_act",0.87,5.49163724451011
"AR 1.29 - 2x",10,"Rac_act",0.89,5.5616813479992
"AR 1.29 - 2x",10,"Rac_act",0.91,5.66868879132246
"AR 1.29 - 2x",10,"Rac_act",0.93,5.76510511366984
"AR 1.29 - 2x",10,"Rac_act",0.95,5.85452444606917
"AR 1.29 - 2x",10,"Rac_act",0.97,5.95110141224959
"AR 1.29 - 2x",10,"Rac_act",0.99,6.02744780210645
"AR 1.29 - 2x",10,"Rho_act",0.01,1.90496233812291
"AR 1.29 - 2x",10,"Rho_act",0.03,1.90291791826458
"AR 1.29 - 2x",10,"Rho_act",0.05,1.90077777403199
"AR 1.29 - 2x",10,"Rho_act",0.07,1.89926355190449
"AR 1.29 - 2x",10,"Rho_act",0.09,1.89807896026372
"AR 1.29 - 2x",10,"Rho_act",0.11,1.89467674282217
"AR 1.29 - 2x",10,"Rho_act",0.13,1.89639245086115
"AR 1.29 - 2x",10,"Rho_act",0.15,1.89236998500606
"AR 1.29 - 2x",10,"Rho_act",0.17,1.88823139201944
"AR 1.29 - 2x",10,"Rho_act",0.19,1.87350736804271
"AR 1.29 - 2x",10,"Rho_act",0.21,1.83229404210799
"AR 1.29 - 2x",10,"Rho_act",0.23,1.78125387701527
"AR 1.29 - 2x",10,"Rho_act",0.25,1.7038941867517
"AR 1.29 - 2x",10,"Rho_act",0.27,1.6065184713458
"AR 1.29 - 2x",10,"Rho_act",0.29,1.48538018370005
"AR 1.29 - 2x",10,"Rho_act",0.31,1.32232094246267
"AR 1.29 - 2x",10,"Rho_act",0.33,1.21933687728238
"AR 1.29 - 2x",10,"Rho_act",0.35,1.14360042170528
"AR 1.29 - 2x",10,"Rho_act",0.37,1.05555653643467
"AR 1.29 - 2x",10,"Rho_act",0.39,1.00201435077866
"AR 1.29 - 2x",10,"Rho_act",0.41,0.920214156836326
"AR 1.29 - 2x",10,"Rho_act",0.43,0.886111287065259
"AR 1.29 - 2x",10,"Rho_act",0.45,0.846356005429462
"AR 1.29 - 2x",10,"Rho_act",0.47,0.807420775710876
"AR 1.29 - 2x",10,"Rho_act",0.49,0.762095467903916
"AR 1.29 - 2x",10,"Rho_act",0.51,0.70311557280204
"AR 1.29 - 2x",10,"Rho_act",0.53,0.668556263342314
"AR 1.29 - 2x",10,"Rho_act",0.55,0.643855122631711
"AR 1.29 - 2x",10,"Rho_act",0.57,0.623632857576241
"AR 1.29 - 2x",10,"Rho_act",0.59,0.603994689541671
"AR 1.29 - 2x",10,"Rho_act",0.61,0.583461174368617
"AR 1.29 - 2x",10,"Rho_act",0.63,0.573603066209806
"AR 1.29 - 2x",10,"Rho_act",0.65,0.564611415584882
"AR 1.29 - 2x",10,"Rho_act",0.67,0.556466943007476
"AR 1.29 - 2x",10,"Rho_act",0.69,0.548826779630853
"AR 1.29 - 2x",10,"Rho_act",0.71,0.539008912292225
"AR 1.29 - 2x",10,"Rho_act",0.73,0.531541499338696
"AR 1.29 - 2x",10,"Rho_act",0.75,0.524036050194327
"AR 1.29 - 2x",10,"Rho_act",0.77,0.516911704990342
"AR 1.29 - 2x",10,"Rho_act",0.79,0.508312351781593
"AR 1.29 - 2x",10,"Rho_act",0.81,0.496465537036029
"AR 1.29 - 2x",10,"Rho_act",0.83,0.487016026302623
"AR 1.29 - 2x",10,"Rho_act",0.85,0.47678809708788
"AR 1.29 - 2x",10,"Rho_act",0.87,0.465218221836324
"AR 1.29 - 2x",10,"Rho_act",0.89,0.452722597075713
"AR 1.29 - 2x",10,"Rho_act",0.91,0.435099859329208
"AR 1.29 - 2x",10,"Rho_act",0.93,0.420576471716537
"AR 1.29 - 2x",10,"Rho_act",0.95,0.407678849752742
"AR 1.29 - 2x",10,"Rho_act",0.97,0.39437627129522
